,hex9,cnt
481,892a1005147ffff,4
482,892a100514fffff,13
483,892a1005157ffff,11
484,892a100515bffff,26
485,892a1005163ffff,4
486,892a1005167ffff,10
487,892a100516bffff,1
488,892a100516fffff,3
489,892a1005173ffff,11
490,892a1005177ffff,5
491,892a100517bffff,6
492,892a1005183ffff,1
493,892a100518fffff,3
494,892a100519bffff,1
495,892a10051abffff,2
496,892a10051afffff,8
497,892a10051b3ffff,1
498,892a10051b7ffff,6
499,892a10051c3ffff,13
500,892a10051c7ffff,1
501,892a1005203ffff,8
502,892a1005207ffff,20
503,892a100520fffff,1
504,892a1005223ffff,2
505,892a1005227ffff,3
506,892a100522bffff,14
507,892a100522fffff,5
508,892a100523bffff,2
509,892a1005253ffff,1
510,892a100525bffff,4
511,892a1005267ffff,2
512,892a100526fffff,10
513,892a1005277ffff,2
514,892a1005287ffff,8
515,892a100528bffff,9
516,892a10052c3ffff,3
517,892a10052c7ffff,5
518,892a10052cfffff,5
519,892a10052d3ffff,2
520,892a10052d7ffff,8
521,892a10052dbffff,9
522,892a1005307ffff,3
523,892a1005323ffff,31
524,892a1005327ffff,3
525,892a100532bffff,8
526,892a100532fffff,17
527,892a1005333ffff,100
528,892a1005337ffff,47
529,892a100533bffff,54
530,892a1005343ffff,4
531,892a100539bffff,57
532,892a10053a3ffff,28
533,892a10053afffff,14
534,892a10053b3ffff,3
535,892a10053b7ffff,52
536,892a10053c3ffff,1
537,892a10053d3ffff,96
538,892a10053d7ffff,8
539,892a1005413ffff,4
540,892a100542fffff,1
541,892a100543bffff,2
542,892a1005447ffff,8
543,892a100544fffff,11
544,892a1005453ffff,18
545,892a1005457ffff,10
546,892a100545bffff,6
547,892a1005463ffff,3
548,892a1005467ffff,3
549,892a10054bbffff,72
550,892a10054cfffff,1
551,892a1005507ffff,9
552,892a100550bffff,1
553,892a100550fffff,14
554,892a100551bffff,6
555,892a1005527ffff,3
556,892a100552fffff,2
557,892a100554fffff,1
558,892a1005557ffff,4
559,892a1005563ffff,1
560,892a100558bffff,2
561,892a1005597ffff,1
562,892a10055afffff,1
563,892a10055b3ffff,9
564,892a10055c7ffff,6
565,892a10055dbffff,6
566,892a1005607ffff,1
567,892a100560bffff,3
568,892a100562bffff,2
569,892a100562fffff,1
570,892a1005633ffff,2
571,892a1005643ffff,2
572,892a1005647ffff,21
573,892a100564bffff,9
574,892a1005653ffff,3
575,892a1005663ffff,68
576,892a1005667ffff,7
577,892a100566bffff,50
578,892a1005673ffff,1
579,892a1005677ffff,5
580,892a100567bffff,20
581,892a1005693ffff,5
582,892a1005803ffff,1
583,892a1005807ffff,2
584,892a100580bffff,8
585,892a100581bffff,3
586,892a1005823ffff,3
587,892a1005827ffff,2
588,892a1005833ffff,4
589,892a100583bffff,6
590,892a1005843ffff,8
591,892a1005847ffff,28
592,892a100584bffff,24
593,892a100584fffff,7
594,892a1005853ffff,18
595,892a1005857ffff,32
596,892a100585bffff,42
597,892a1005863ffff,3
598,892a1005873ffff,2
599,892a1005877ffff,1
600,892a100588bffff,2
601,892a10058c3ffff,3
602,892a10058c7ffff,6
603,892a10058cbffff,4
604,892a10058cfffff,3
605,892a10058d3ffff,2
606,892a10058d7ffff,11
607,892a10058dbffff,5
608,892a100596bffff,2
609,892a1005a03ffff,94
610,892a1005a07ffff,33
611,892a1005a0bffff,34
612,892a1005a0fffff,31
613,892a1005a13ffff,40
614,892a1005a17ffff,76
615,892a1005a1bffff,6
616,892a1005a23ffff,4
617,892a1005a27ffff,15
618,892a1005a2bffff,17
619,892a1005a2fffff,11
620,892a1005a33ffff,10
621,892a1005a37ffff,11
622,892a1005a3bffff,24
623,892a1005a47ffff,1
624,892a1005a4bffff,3
625,892a1005a4fffff,3
626,892a1005a53ffff,16
627,892a1005a57ffff,7
628,892a1005a5bffff,14
629,892a1005a63ffff,2
630,892a1005a67ffff,19
631,892a1005a6bffff,1
632,892a1005a6fffff,94
633,892a1005a77ffff,11
634,892a1005a83ffff,7
635,892a1005a87ffff,23
636,892a1005a8bffff,76
637,892a1005a8fffff,26
638,892a1005a93ffff,16
639,892a1005a97ffff,16
640,892a1005a9bffff,31
641,892a1005aa3ffff,38
642,892a1005aa7ffff,6
643,892a1005aabffff,20
644,892a1005aafffff,20
645,892a1005ab3ffff,6
646,892a1005ab7ffff,2
647,892a1005abbffff,16
648,892a1005ac3ffff,8
649,892a1005ac7ffff,42
650,892a1005acbffff,14
651,892a1005acfffff,54
