,hex9,cnt
965,892a1008ca7ffff,162
966,892a1008cabffff,358
967,892a1008cafffff,953
968,892a1008cb3ffff,115
969,892a1008cb7ffff,884
970,892a1008cbbffff,421
971,892a1008d03ffff,270
972,892a1008d07ffff,181
973,892a1008d0bffff,739
974,892a1008d0fffff,298
975,892a1008d13ffff,284
976,892a1008d17ffff,1083
977,892a1008d1bffff,260
978,892a1008d23ffff,751
979,892a1008d27ffff,17
980,892a1008d2bffff,1216
981,892a1008d2fffff,208
982,892a1008d33ffff,491
983,892a1008d37ffff,240
984,892a1008d3bffff,396
985,892a1008d43ffff,592
986,892a1008d47ffff,403
987,892a1008d4bffff,480
988,892a1008d4fffff,73
989,892a1008d53ffff,1085
990,892a1008d57ffff,1009
991,892a1008d5bffff,778
992,892a1008d63ffff,160
993,892a1008d67ffff,102
994,892a1008d6fffff,17
995,892a1008d73ffff,106
996,892a1008d77ffff,71
997,892a1008d83ffff,122
998,892a1008d87ffff,199
999,892a1008d8bffff,117
1000,892a1008d8fffff,458
1001,892a1008d93ffff,65
1002,892a1008d97ffff,179
1003,892a1008d9bffff,579
1004,892a1008da3ffff,724
1005,892a1008da7ffff,3
1006,892a1008dabffff,1181
1007,892a1008dafffff,228
1008,892a1008db3ffff,34
1009,892a1008db7ffff,14
1010,892a1008dbbffff,556
1011,892a1008dc3ffff,165
1012,892a1008dc7ffff,678
1013,892a1008dcbffff,929
1014,892a1008dcfffff,755
1015,892a1008dd3ffff,341
1016,892a1008dd7ffff,391
1017,892a1008ddbffff,156
1018,892a100a0b7ffff,2
1019,892a100a103ffff,448
1020,892a100a107ffff,226
1021,892a100a10fffff,352
1022,892a100a12bffff,1453
1023,892a100a12fffff,55
1024,892a100a13bffff,1101
1025,892a100a163ffff,860
1026,892a100a167ffff,1352
1027,892a100a16bffff,309
1028,892a100a16fffff,1122
1029,892a100a177ffff,1558
1030,892a100a183ffff,613
1031,892a100a187ffff,147
1032,892a100a18bffff,1
1033,892a100a18fffff,1839
1034,892a100a193ffff,174
1035,892a100a197ffff,1123
1036,892a100a19bffff,15
1037,892a100a1a3ffff,277
1038,892a100a1a7ffff,265
1039,892a100a1afffff,68
