,hex9,cnt
911,892a1008803ffff,216
912,892a1008807ffff,1279
913,892a100880fffff,21
914,892a1008813ffff,34
915,892a1008817ffff,1215
916,892a1008823ffff,740
917,892a1008827ffff,474
918,892a100882bffff,1077
919,892a100882fffff,750
920,892a1008833ffff,494
921,892a1008837ffff,283
922,892a100883bffff,1489
923,892a1008867ffff,154
924,892a1008877ffff,8
925,892a1008883ffff,1258
926,892a1008887ffff,1948
927,892a100888bffff,35
928,892a100888fffff,1703
929,892a1008893ffff,88
930,892a1008897ffff,733
931,892a100889bffff,5
932,892a10088a3ffff,849
933,892a10088a7ffff,8
934,892a10088abffff,590
935,892a10088afffff,738
936,892a10088b3ffff,1530
937,892a10088b7ffff,53
938,892a10088bbffff,471
939,892a1008903ffff,45
940,892a1008907ffff,455
941,892a100890bffff,3
942,892a100890fffff,88
943,892a1008913ffff,248
944,892a1008917ffff,360
945,892a100891bffff,12
946,892a1008923ffff,667
947,892a1008927ffff,713
948,892a100892bffff,207
949,892a100892fffff,637
950,892a1008933ffff,1078
951,892a1008937ffff,616
952,892a100893bffff,263
953,892a1008943ffff,73
954,892a100894bffff,119
955,892a1008953ffff,40
956,892a100895bffff,675
957,892a1008963ffff,8
958,892a1008967ffff,89
959,892a100896fffff,3
960,892a1008973ffff,12
961,892a1008977ffff,48
962,892a1008983ffff,274
963,892a1008987ffff,873
964,892a100898bffff,129
965,892a100898fffff,438
966,892a1008993ffff,904
967,892a1008997ffff,214
968,892a100899bffff,470
969,892a10089a3ffff,557
970,892a10089a7ffff,347
971,892a10089abffff,1078
972,892a10089afffff,827
973,892a10089b3ffff,210
974,892a10089b7ffff,427
975,892a10089bbffff,877
976,892a10089cbffff,27
977,892a10089d7ffff,20
978,892a10089dbffff,15
979,892a1008b03ffff,2
980,892a1008b07ffff,52
981,892a1008b0fffff,1
982,892a1008b13ffff,254
983,892a1008b17ffff,382
984,892a1008b23ffff,19
985,892a1008b27ffff,163
986,892a1008b2bffff,24
987,892a1008b2fffff,864
988,892a1008b33ffff,29
989,892a1008b37ffff,220
990,892a1008b3bffff,175
991,892a1008b67ffff,4
992,892a1008b77ffff,2
993,892a1008b83ffff,645
994,892a1008b87ffff,452
995,892a1008b8bffff,32
996,892a1008b8fffff,430
997,892a1008b93ffff,413
998,892a1008b97ffff,1773
999,892a1008b9bffff,17
1000,892a1008ba3ffff,664
1001,892a1008ba7ffff,8
1002,892a1008babffff,439
1003,892a1008bafffff,280
1004,892a1008bb3ffff,374
1005,892a1008bb7ffff,4
1006,892a1008bbbffff,610
1007,892a1008c03ffff,643
1008,892a1008c07ffff,744
1009,892a1008c0fffff,56
1010,892a1008c13ffff,233
1011,892a1008c17ffff,227
1012,892a1008c23ffff,254
1013,892a1008c27ffff,933
1014,892a1008c2bffff,4
1015,892a1008c2fffff,51
1016,892a1008c33ffff,320
1017,892a1008c37ffff,744
1018,892a1008c3bffff,933
1019,892a1008c67ffff,41
1020,892a1008c77ffff,3
1021,892a1008c83ffff,3142
1022,892a1008c87ffff,66
1023,892a1008c8bffff,1587
1024,892a1008c8fffff,3728
1025,892a1008c93ffff,2570
1026,892a1008c97ffff,1454
1027,892a1008c9bffff,2359
1028,892a1008ca3ffff,2367
1029,892a1008ca7ffff,304
1030,892a1008cabffff,529
1031,892a1008cafffff,1545
1032,892a1008cb3ffff,399
1033,892a1008cb7ffff,1571
1034,892a1008cbbffff,666
1035,892a1008d03ffff,670
1036,892a1008d07ffff,310
1037,892a1008d0bffff,1082
1038,892a1008d0fffff,889
1039,892a1008d13ffff,967
1040,892a1008d17ffff,1725
1041,892a1008d1bffff,489
1042,892a1008d23ffff,1083
