,hex9,cnt
571,892a1001ec7ffff,22
572,892a1001ecbffff,66
573,892a1001ecfffff,3
574,892a1001ed3ffff,28
575,892a1001ed7ffff,8
576,892a1001edbffff,37
577,892a1003363ffff,2
578,892a1003367ffff,2
579,892a100336bffff,2
580,892a100336fffff,4
581,892a1003377ffff,1
582,892a100420bffff,4
583,892a100421bffff,1
584,892a1004243ffff,1
585,892a1004247ffff,1
586,892a100424bffff,3
587,892a1004253ffff,9
588,892a1004257ffff,4
589,892a100425bffff,14
590,892a1004273ffff,4
591,892a100427bffff,3
592,892a10042c3ffff,4
593,892a10042c7ffff,2
594,892a10042cbffff,20
595,892a10042cfffff,9
596,892a10042d3ffff,7
597,892a10042d7ffff,1
598,892a10042dbffff,4
599,892a100464bffff,6
600,892a100464fffff,1
601,892a100466bffff,1
602,892a1005003ffff,2
603,892a1005007ffff,1
604,892a100500bffff,2
605,892a100500fffff,8
606,892a1005013ffff,3
607,892a1005017ffff,2
608,892a100501bffff,1
609,892a1005023ffff,2
610,892a1005027ffff,3
611,892a100502bffff,7
612,892a100502fffff,4
613,892a1005043ffff,4
614,892a1005047ffff,1
615,892a100504bffff,1
616,892a100504fffff,1
617,892a1005053ffff,6
618,892a1005057ffff,2
619,892a100505bffff,3
620,892a1005063ffff,5
621,892a1005067ffff,5
622,892a100506bffff,4
623,892a100506fffff,3
624,892a100507bffff,32
625,892a1005083ffff,2
626,892a1005087ffff,8
627,892a1005093ffff,1
628,892a10050c3ffff,3
629,892a10050c7ffff,6
630,892a10050cfffff,1
631,892a10050dbffff,2
632,892a1005103ffff,11
633,892a1005107ffff,12
634,892a100510bffff,10
635,892a100510fffff,8
636,892a1005113ffff,3
637,892a1005117ffff,18
638,892a100511bffff,8
639,892a1005123ffff,8
640,892a100512bffff,8
641,892a100512fffff,7
642,892a1005133ffff,10
643,892a100513bffff,9
644,892a1005143ffff,4
645,892a1005147ffff,8
646,892a100514bffff,1
647,892a100514fffff,7
648,892a1005153ffff,2
649,892a1005157ffff,13
650,892a100515bffff,16
651,892a1005163ffff,8
652,892a1005167ffff,7
653,892a100516bffff,18
654,892a100516fffff,23
655,892a1005173ffff,13
656,892a1005177ffff,6
657,892a100517bffff,7
658,892a1005183ffff,2
659,892a100518bffff,1
660,892a100518fffff,6
661,892a1005193ffff,4
662,892a1005197ffff,9
663,892a100519bffff,2
664,892a10051a3ffff,6
665,892a10051a7ffff,4
666,892a10051abffff,4
667,892a10051afffff,6
668,892a10051b3ffff,3
669,892a10051b7ffff,3
670,892a10051bbffff,2
671,892a10051c3ffff,4
672,892a10051c7ffff,14
673,892a10051cbffff,1
674,892a10051cfffff,1
675,892a1005203ffff,2
676,892a1005207ffff,10
677,892a100520bffff,1
678,892a100520fffff,5
679,892a1005213ffff,8
680,892a1005217ffff,1
681,892a100521bffff,1
682,892a1005223ffff,6
683,892a1005227ffff,4
684,892a100522bffff,1
685,892a100522fffff,2
686,892a100523bffff,5
687,892a1005243ffff,6
688,892a1005247ffff,7
689,892a100524bffff,3
690,892a100524fffff,4
691,892a1005253ffff,4
692,892a1005257ffff,4
693,892a100525bffff,2
694,892a1005263ffff,2
695,892a1005267ffff,9
696,892a100526bffff,4
697,892a100526fffff,10
698,892a1005273ffff,2
699,892a1005277ffff,2
700,892a100527bffff,2
701,892a1005287ffff,2
702,892a100528bffff,3
703,892a100528fffff,3
704,892a1005293ffff,9
705,892a100529bffff,7
706,892a10052a3ffff,2
707,892a10052a7ffff,4
708,892a10052b3ffff,2
709,892a10052b7ffff,1
710,892a10052c3ffff,4
711,892a10052c7ffff,1
712,892a10052cbffff,2
713,892a10052cfffff,4
714,892a10052d3ffff,6
715,892a10052d7ffff,3
716,892a10052dbffff,2
717,892a1005303ffff,1
718,892a1005313ffff,5
719,892a1005317ffff,3
720,892a1005323ffff,17
721,892a1005327ffff,21
722,892a100532fffff,15
723,892a1005333ffff,16
724,892a1005337ffff,8
725,892a100533bffff,16
726,892a1005343ffff,11
727,892a100534bffff,3
728,892a100534fffff,1
729,892a1005357ffff,4
730,892a100535bffff,1
731,892a1005363ffff,1
732,892a1005367ffff,3
733,892a100536bffff,1
734,892a100536fffff,4
735,892a1005377ffff,2
736,892a1005383ffff,1
737,892a100538bffff,1
738,892a1005393ffff,2
739,892a1005397ffff,1
740,892a100539bffff,4
741,892a10053a3ffff,3
742,892a10053a7ffff,12
743,892a10053afffff,15
744,892a10053b3ffff,3
745,892a10053b7ffff,4
746,892a10053bbffff,6
747,892a10053c7ffff,4
748,892a10053d3ffff,4
749,892a10053d7ffff,1
750,892a1005403ffff,1
751,892a100540bffff,2
752,892a1005413ffff,2
753,892a1005417ffff,1
754,892a100541bffff,5
755,892a1005427ffff,3
756,892a100542bffff,4
757,892a100542fffff,1
758,892a1005437ffff,2
759,892a100543bffff,2
760,892a1005447ffff,2
761,892a100544bffff,4
762,892a1005453ffff,1
763,892a1005457ffff,2
764,892a100545bffff,1
765,892a1005463ffff,2
766,892a1005473ffff,7
767,892a10054a3ffff,2
768,892a10054a7ffff,3
769,892a10054c3ffff,1
770,892a10054c7ffff,3
771,892a10054cbffff,4
772,892a10054cfffff,1
773,892a1005503ffff,1
774,892a1005507ffff,2
775,892a100550fffff,7
776,892a1005517ffff,4
777,892a1005523ffff,17
778,892a100552fffff,5
779,892a1005533ffff,13
780,892a1005537ffff,11
781,892a100553bffff,4
782,892a1005543ffff,2
