,hex9,cnt
1034,892a1005b23ffff,90
1035,892a1005b27ffff,36
1036,892a1005b2bffff,44
1037,892a1005b2fffff,40
1038,892a1005b33ffff,124
1039,892a1005b37ffff,17
1040,892a1005b3bffff,98
1041,892a1005b43ffff,37
1042,892a1005b47ffff,76
1043,892a1005b4bffff,68
1044,892a1005b4fffff,39
1045,892a1005b53ffff,82
1046,892a1005b57ffff,65
1047,892a1005b5bffff,29
1048,892a1005b63ffff,36
1049,892a1005b67ffff,38
1050,892a1005b6bffff,22
1051,892a1005b6fffff,66
1052,892a1005b73ffff,55
1053,892a1005b77ffff,62
1054,892a1005b7bffff,34
1055,892a1005b83ffff,118
1056,892a1005b87ffff,49
